"User_ID","UTC_Time","Account","Operation","Coin","Change","Remark"
"102371243","2021-05-12 15:00:30","Spot","Sell","BTC","-0.00091320",""
"102371243","2021-05-12 16:42:40","Spot","Sell","USDT","-53.32344585",""
"102371243","2021-05-12 16:42:40","Spot","Fee","SHIB","-2132.09000000",""
"102371243","2021-05-12 16:42:40","Spot","Buy","SHIB","2132085.00000000",""
"102371243","2021-05-12 16:45:39","Spot","Sell","USDT","-49.99998252",""
"102371243","2021-05-12 16:45:39","Spot","Buy","SHIB","2039151.00000000",""
"102371243","2021-05-12 16:45:39","Spot","Fee","SHIB","-2039.15000000",""
"102371243","2021-05-12 17:44:13","Spot","Fee","SHIB","-2219.96000000",""
"102371243","2021-05-12 17:44:13","Spot","Sell","USDT","-53.32343920",""
"102371243","2021-05-12 17:44:13","Spot","Buy","SHIB","2219960.00000000",""
"102371243","2021-05-12 20:08:02","Spot","Fee","USDT","-0.13735821",""
"102371243","2021-05-12 20:08:02","Spot","Buy","USDT","137.35820925",""
"102371243","2021-05-12 20:08:02","Spot","Sell","BTC","-0.00252900",""
"102371243","2021-05-12 20:08:03","Spot","Fee","BNB","-3.1E-7",""
"102371243","2021-05-12 20:08:03","Spot","Sell","BTC","-0.00000500",""
"102371243","2021-05-12 20:08:03","Spot","Buy","USDT","0.27156625",""
"102371243","2021-05-12 20:17:55","Spot","Buy","SHIB","3197498.00000000",""
"102371243","2021-05-12 20:17:55","Spot","Sell","USDT","-68.74620700",""
"102371243","2021-05-12 20:17:55","Spot","Fee","SHIB","-3197.50000000",""
"102371243","2021-05-12 20:34:39","Spot","Deposit","LTC","1.71031778",""
"102371243","2021-05-12 21:16:02","Spot","Buy","SHIB","913439.00000000",""
"102371243","2021-05-12 21:16:02","Spot","Fee","SHIB","-913.44000000",""
"102371243","2021-05-12 21:16:02","Spot","Sell","USDT","-18.72549950",""
"102371243","2021-05-12 22:01:24","Spot","Buy","SHIB","2948897.00000000",""
"102371243","2021-05-12 22:01:24","Spot","Sell","USDT","-56.17648785",""
