Boughts for FY,2021
Date,Currency,Description,Trans Ref,Lot Ref,Qty Bought,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR)
2021-02-23 09:11:17,ETH,"Bought 0.047801 ETH/ZAR @ 20,920",B176,805fd4c5,0.04780100,20919.86,999.99,0.00,0.00,0.00
2021-02-23 11:38:45,LTC,"Bought 0.3974 LTC/ZAR @ 2,516",B177,4030ca01,0.39740000,2515.98,999.85,0.00,0.00,0.00
2021-02-23 11:45:00,XRP,Bought 158.00 XRP/ZAR @ 6.30,B178,dbbe613a,158.00000000,6.30,995.40,0.00,0.00,0.00
2021-02-28 15:39:53,ETH,"Bought 0.048309 ETH/ZAR @ 20,700",B179,5b0c51a4,0.04830900,20699.87,999.99,0.00,0.00,0.00
2021-02-28 15:44:50,XBT,"Bought 0.001455 BTC/ZAR @ 687,000",B180,cf9d56b4,0.00145500,686996.56,999.58,0.00,0.00,0.00
2021-02-28 17:55:02,XBT,"Bought 0.001468 BTC/ZAR @ 681,000",B181,63c804f8,0.00146800,680994.55,999.70,0.00,0.00,0.00
2021-02-28 19:07:32,XBT,"Bought 0.00146 BTC/ZAR @ 684,483",B182,9fde97ed,0.00146000,684479.45,999.34,0.00,0.00,0.00

Solds for FY,2021
Date,Currency,Description,Trans Ref,Lot Ref,Qty Sold,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR)
2021-01-14 07:11:16,XBT,"Sold 0.0025 BTC/ZAR @ 600,000",S000,c1d43d7a,-0.00183333,545455.54,1000.00,1100.00,100.00,0.00
2021-01-14 07:11:16,XBT,"Sold 0.0025 BTC/ZAR @ 600,000",S000,f789f9f9,-0.00066667,550538.52,367.03,400.00,32.97,0.00
2021-01-14 14:17:50,XBT,"Sold 0.002032 BTC/ZAR @ 615,000",S001,f789f9f9,-0.00203200,550538.52,1118.69,1249.68,130.99,0.00
2021-01-25 04:01:52,XBT,"Sold 0.008571 BTC/ZAR @ 525,000",S002,f789f9f9,-0.00275054,550538.52,1514.28,1444.03,-70.25,0.00
2021-01-25 04:01:52,XBT,"Sold 0.008571 BTC/ZAR @ 525,000",S002,e97af95a,-0.00200000,500000.00,1000.00,1050.00,50.00,0.00
2021-01-25 04:01:52,XBT,"Sold 0.008571 BTC/ZAR @ 525,000",S002,4a781f35,-0.00062500,480000.00,300.00,328.12,28.12,0.00
2021-01-25 04:01:52,XBT,"Sold 0.008571 BTC/ZAR @ 525,000",S002,be33830c,-0.00063800,470000.00,299.86,334.95,35.09,0.00
2021-01-25 04:01:52,XBT,"Sold 0.008571 BTC/ZAR @ 525,000",S002,8d095a36,-0.00086000,465000.00,399.90,451.50,51.60,0.00
2021-01-25 04:01:52,XBT,"Sold 0.008571 BTC/ZAR @ 525,000",S002,7e55cacd,-0.00169746,550000.00,933.60,891.17,-42.44,0.00
2021-01-25 05:33:37,ETH,"Sold 0.040109 ETH/ZAR @ 22,202",S003,df559e87,-0.04010900,18063.16,724.50,890.50,166.00,0.00
2021-01-25 05:33:39,ETH,"Sold 0.040108 ETH/ZAR @ 22,202",S004,df559e87,-0.01137700,18063.16,205.50,252.59,47.09,0.00
2021-01-25 05:33:39,ETH,"Sold 0.040108 ETH/ZAR @ 22,202",S004,e56a81c7,-0.02873100,17369.05,499.03,637.88,138.85,0.00
2021-01-25 05:33:41,ETH,"Sold 0.040108 ETH/ZAR @ 22,202",S005,e56a81c7,-0.02884266,17369.05,500.97,640.36,139.39,0.00
2021-01-25 05:33:41,ETH,"Sold 0.040108 ETH/ZAR @ 22,202",S005,72109b3e,-0.01126534,15899.86,179.12,250.11,70.99,0.00
2021-01-25 05:33:42,ETH,"Sold 0.014797 ETH/ZAR @ 22,202",S006,72109b3e,-0.01479700,15899.86,235.27,328.52,93.25,0.00
2021-01-25 05:43:35,ETH,"Sold 0.151042 ETH/ZAR @ 22,199",S007,72109b3e,-0.03683066,15899.86,585.60,817.60,232.00,0.00
2021-01-25 05:43:35,ETH,"Sold 0.151042 ETH/ZAR @ 22,199",S007,e5a03aa4,-0.06493500,15399.86,999.99,1441.49,441.50,0.00
2021-01-25 05:43:35,ETH,"Sold 0.151042 ETH/ZAR @ 22,199",S007,04ce126a,-0.04927634,14199.94,699.72,1093.89,394.16,0.00
2021-01-25 12:44:08,XBT,"Sold 0.008506 BTC/ZAR @ 529,000",S008,7e55cacd,-0.00284754,550000.00,1566.15,1506.35,-59.80,0.00
2021-01-25 12:44:08,XBT,"Sold 0.008506 BTC/ZAR @ 529,000",S008,d1e5e1e2,-0.00565846,550000.00,3112.15,2993.32,-118.83,0.00
2021-01-25 12:48:33,XBT,"Sold 0.000789 BTC/ZAR @ 539,000",S009,d1e5e1e2,-0.00078900,550000.00,433.95,425.27,-8.68,0.00
2021-01-25 12:48:35,XBT,"Sold 0.007559 BTC/ZAR @ 539,000",S010,d1e5e1e2,-0.00264254,550000.00,1453.40,1424.33,-29.07,0.00
2021-01-25 12:48:35,XBT,"Sold 0.007559 BTC/ZAR @ 539,000",S010,3dc5dc9d,-0.00370300,540000.00,1999.62,1995.92,-3.70,0.00
2021-01-25 12:48:35,XBT,"Sold 0.007559 BTC/ZAR @ 539,000",S010,08555a01,-0.00121346,534998.22,649.20,654.05,4.86,0.00
2021-01-28 04:05:01,LTC,"Sold 0.0918 LTC/ZAR @ 2,017",S011,9b9deab5,-0.09180000,2325.77,213.51,185.16,-28.35,0.00
2021-01-28 04:05:01,LTC,"Sold 0.4105 LTC/ZAR @ 2,017",S012,9b9deab5,-0.33816543,2325.77,786.49,682.07,-104.42,0.00
2021-01-28 04:05:01,LTC,"Sold 0.4105 LTC/ZAR @ 2,017",S012,29b3ee66,-0.07233457,1980.00,143.22,145.90,2.67,0.00
2021-01-28 04:05:03,LTC,"Sold 0.4105 LTC/ZAR @ 2,017",S013,29b3ee66,-0.41050000,1980.00,812.79,827.97,15.18,0.00
2021-01-28 04:05:04,LTC,"Sold 0.4105 LTC/ZAR @ 2,017",S014,29b3ee66,-0.41050000,1980.00,812.79,827.97,15.18,0.00
2021-01-28 04:05:05,LTC,"Sold 0.3907 LTC/ZAR @ 2,017",S015,29b3ee66,-0.10666543,1980.00,211.20,215.14,3.95,0.00
2021-01-28 04:05:05,LTC,"Sold 0.3907 LTC/ZAR @ 2,017",S015,b0f0997c,-0.00140000,1935.71,2.71,2.82,0.11,0.00
2021-01-28 04:05:05,LTC,"Sold 0.3907 LTC/ZAR @ 2,017",S015,06167b9c,-0.28263457,1940.00,548.31,570.07,21.76,0.00
2021-01-28 05:09:32,XBT,"Sold 0.067 BTC/ZAR @ 497,900",S016,08555a01,-0.00158954,534998.22,850.40,791.43,-58.97,0.00
2021-01-28 05:09:32,XBT,"Sold 0.067 BTC/ZAR @ 497,900",S016,d36ee76a,-0.00471600,530000.00,2499.48,2348.10,-151.38,0.00
2021-01-28 05:09:32,XBT,"Sold 0.067 BTC/ZAR @ 497,900",S016,a97d1ceb,-0.00476100,524998.95,2499.52,2370.50,-129.02,0.00
2021-01-28 05:09:32,XBT,"Sold 0.067 BTC/ZAR @ 497,900",S016,a2d39898,-0.00192300,520000.00,999.96,957.46,-42.50,0.00
2021-01-28 05:09:32,XBT,"Sold 0.067 BTC/ZAR @ 497,900",S016,8b0684da,-0.00194200,515000.00,1000.13,966.92,-33.21,0.00
2021-01-28 05:09:32,XBT,"Sold 0.067 BTC/ZAR @ 497,900",S016,9549ea93,-0.00294100,510000.00,1499.91,1464.32,-35.59,0.00
2021-01-28 05:09:32,XBT,"Sold 0.067 BTC/ZAR @ 497,900",S016,cf73717d,-0.00300000,500000.00,1500.00,1493.70,-6.30,0.00
2021-01-28 05:09:32,XBT,"Sold 0.067 BTC/ZAR @ 497,900",S016,701b13e6,-0.00600000,500000.00,3000.00,2987.40,-12.60,0.00
2021-01-28 05:09:32,XBT,"Sold 0.067 BTC/ZAR @ 497,900",S016,8e1350f3,-0.00998000,501000.00,4999.98,4969.04,-30.94,0.00
2021-01-28 05:09:32,XBT,"Sold 0.067 BTC/ZAR @ 497,900",S016,91806478,-0.00814600,490999.26,3999.68,4055.89,56.21,0.00
2021-01-28 05:09:32,XBT,"Sold 0.067 BTC/ZAR @ 497,900",S016,579c2157,-0.00831600,480999.28,3999.99,4140.54,140.55,0.00
2021-01-28 05:09:32,XBT,"Sold 0.067 BTC/ZAR @ 497,900",S016,cbfadebe,-0.01368546,480999.52,6582.70,6813.99,231.29,0.00
2021-01-28 05:16:57,LTC,"Sold 2.2713 LTC/ZAR @ 2,017",S017,06167b9c,-1.67726543,1940.00,3253.89,3383.04,129.15,0.00
2021-01-28 05:16:57,LTC,"Sold 2.2713 LTC/ZAR @ 2,017",S017,804cfc67,-0.03870000,1939.79,75.07,78.06,2.99,0.00
2021-01-28 05:16:57,LTC,"Sold 2.2713 LTC/ZAR @ 2,017",S017,e994910e,-0.55533457,1900.99,1055.69,1120.11,64.42,0.00
2021-01-28 05:16:59,LTC,"Sold 0.5503 LTC/ZAR @ 2,017",S018,e994910e,-0.36306543,1900.99,690.18,732.30,42.12,0.00
2021-01-28 05:16:59,LTC,"Sold 0.5503 LTC/ZAR @ 2,017",S018,ef495257,-0.18723457,1900.98,355.93,377.65,21.72,0.00
2021-01-28 05:18:34,LTC,"Sold 0.5503 LTC/ZAR @ 2,017",S019,ef495257,-0.22106543,1900.98,420.24,445.89,25.65,0.00
2021-01-28 05:18:34,LTC,"Sold 0.5503 LTC/ZAR @ 2,017",S019,91171bf3,-0.32923457,1901.00,625.87,664.06,38.19,0.00
2021-01-28 05:18:46,LTC,"Sold 0.5503 LTC/ZAR @ 2,017",S020,91171bf3,-0.34406543,1901.00,654.07,693.98,39.91,0.00
2021-01-28 05:18:46,LTC,"Sold 0.5503 LTC/ZAR @ 2,017",S020,caaaca24,-0.20623457,1862.99,384.21,415.97,31.76,0.00
2021-01-28 05:19:01,LTC,"Sold 1.3638 LTC/ZAR @ 2,017",S021,caaaca24,-0.22856543,1862.99,425.82,461.02,35.20,0.00
2021-01-28 05:19:01,LTC,"Sold 1.3638 LTC/ZAR @ 2,017",S021,eec88bed,-1.13523457,1863.00,2114.94,2289.76,174.83,0.00
2021-01-28 06:25:43,ETH,"Sold 0.476184 ETH/ZAR @ 20,999",S022,04ce126a,-0.00001966,14199.94,0.28,0.41,0.13,0.00
2021-01-28 06:25:43,ETH,"Sold 0.476184 ETH/ZAR @ 20,999",S022,c69c7308,-0.14691400,20419.97,2999.98,3085.04,85.06,0.00
2021-01-28 06:25:43,ETH,"Sold 0.476184 ETH/ZAR @ 20,999",S022,1668a76d,-0.20000000,20012.00,4002.40,4199.80,197.40,0.00
2021-01-28 06:25:43,ETH,"Sold 0.476184 ETH/ZAR @ 20,999",S022,92a9698c,-0.12925034,19611.00,2534.73,2714.13,179.40,0.00
2021-01-28 06:26:40,ETH,"Sold 0.090749 ETH/ZAR @ 20,996",S023,92a9698c,-0.09074900,19611.00,1779.68,1905.36,125.68,0.00
2021-01-28 22:15:57,XBT,"Sold 0.01 BTC/ZAR @ 512,000",S024,cbfadebe,-0.00083154,480999.52,399.97,425.75,25.78,0.00
2021-01-28 22:15:57,XBT,"Sold 0.01 BTC/ZAR @ 512,000",S024,96b1c5a2,-0.00849200,470999.76,3999.73,4347.90,348.17,0.00
2021-01-28 22:15:57,XBT,"Sold 0.01 BTC/ZAR @ 512,000",S024,dd1f1f27,-0.00067646,460999.31,311.85,346.35,34.50,0.00
2021-01-29 08:54:45,XBT,"Sold 0.00998 BTC/ZAR @ 536,070",S025,dd1f1f27,-0.00799954,460999.31,3687.78,4288.31,600.52,0.00
2021-01-29 08:54:45,XBT,"Sold 0.00998 BTC/ZAR @ 536,070",S025,030647e5,-0.00198046,450998.99,893.19,1061.66,168.48,0.00
2021-01-29 08:58:12,XBT,"Sold 0.023205 BTC/ZAR @ 538,000",S026,030647e5,-0.00688854,450998.99,3106.72,3706.03,599.31,0.00
2021-01-29 08:58:12,XBT,"Sold 0.023205 BTC/ZAR @ 538,000",S026,a924a2f1,-0.00998000,501000.00,4999.98,5369.24,369.26,0.00
2021-01-29 08:58:12,XBT,"Sold 0.023205 BTC/ZAR @ 538,000",S026,7d9c3c56,-0.00198900,493499.25,981.57,1070.08,88.51,0.00
2021-01-29 08:58:12,XBT,"Sold 0.023205 BTC/ZAR @ 538,000",S026,e410a5ed,-0.00434746,493499.15,2145.47,2338.93,193.47,0.00
2021-01-29 09:02:47,XBT,"Sold 0.007285 BTC/ZAR @ 549,000",S027,e410a5ed,-0.00566354,493499.15,2794.95,3109.28,314.33,0.00
2021-01-29 09:02:47,XBT,"Sold 0.007285 BTC/ZAR @ 549,000",S027,83955adc,-0.00162146,488565.00,792.19,890.18,97.99,0.00
2021-01-29 09:23:18,XBT,"Sold 0.001055 BTC/ZAR @ 559,000",S028,83955adc,-0.00105500,488565.00,515.44,589.74,74.30,0.00
2021-01-29 09:23:32,XBT,"Sold 0.0061 BTC/ZAR @ 559,000",S029,83955adc,-0.00610000,488565.00,2980.25,3409.90,429.65,0.00
2021-01-29 09:28:49,XBT,"Sold 0.005272 BTC/ZAR @ 569,000",S030,83955adc,-0.00322354,488565.00,1574.91,1834.19,259.28,0.00
2021-01-29 09:28:49,XBT,"Sold 0.005272 BTC/ZAR @ 569,000",S030,890f92c9,-0.00100000,488560.00,488.56,569.00,80.44,0.00
2021-01-29 09:28:49,XBT,"Sold 0.005272 BTC/ZAR @ 569,000",S030,bce696a4,-0.00104846,483678.84,507.12,596.57,89.45,0.00
2021-01-29 11:40:50,XBT,"Sold 0.006692 BTC/ZAR @ 564,745",S031,bce696a4,-0.00669200,483678.84,3236.78,3779.27,542.49,0.00
2021-01-29 12:59:19,XBT,"Sold 0.005317 BTC/ZAR @ 577,000",S032,bce696a4,-0.00430954,483678.84,2084.43,2486.60,402.16,0.00
2021-01-29 12:59:19,XBT,"Sold 0.005317 BTC/ZAR @ 577,000",S032,19c5d328,-0.00100746,483676.92,487.29,581.30,94.02,0.00
2021-01-29 13:49:58,XBT,"Sold 0.006908 BTC/ZAR @ 579,000",S033,19c5d328,-0.00094254,483676.92,455.88,545.73,89.85,0.00
2021-01-29 13:49:58,XBT,"Sold 0.006908 BTC/ZAR @ 579,000",S033,5e2b3c6d,-0.00596546,478842.31,2856.51,3454.00,597.48,0.00
2021-01-30 04:57:52,LTC,"Sold 5.00 LTC/ZAR @ 2,185",S034,eec88bed,-0.42996543,1863.00,801.02,939.47,138.45,0.00
2021-01-30 04:57:52,LTC,"Sold 5.00 LTC/ZAR @ 2,185",S034,251fc4bb,-3.00000000,1998.00,5994.00,6555.00,561.00,0.00
2021-01-30 04:57:52,LTC,"Sold 5.00 LTC/ZAR @ 2,185",S034,de521565,-1.57003457,1956.00,3070.99,3430.53,359.54,0.00
2021-01-30 10:39:18,XRP,Sold 3.00 XRP/ZAR @ 4.98,S035,0237ff1f,-3.00000000,4.00,12.00,14.94,2.94,0.00
2021-01-30 10:39:20,XRP,Sold 101.00 XRP/ZAR @ 4.98,S036,0237ff1f,-101.00000000,4.00,404.00,502.98,98.98,0.00
2021-01-30 10:39:20,XRP,Sold 99.00 XRP/ZAR @ 4.98,S037,0237ff1f,-99.00000000,4.00,396.00,493.02,97.02,0.00
2021-01-30 10:39:22,XRP,Sold 20.00 XRP/ZAR @ 4.98,S038,0237ff1f,-20.00000000,4.00,80.00,99.60,19.60,0.00
2021-01-30 10:39:22,XRP,Sold 99.00 XRP/ZAR @ 4.98,S039,0237ff1f,-99.00000000,4.00,396.00,493.02,97.02,0.00
2021-01-30 10:39:26,XRP,Sold 104.00 XRP/ZAR @ 4.98,S040,0237ff1f,-104.00000000,4.00,416.00,517.92,101.92,0.00
2021-01-30 10:39:27,XRP,Sold 824.00 XRP/ZAR @ 4.98,S041,0237ff1f,-128.00000000,4.00,512.00,637.44,125.44,0.00
2021-01-30 10:39:27,XRP,Sold 824.00 XRP/ZAR @ 4.98,S041,b2bc8fa6,-696.00000000,4.00,2784.00,3466.08,682.08,0.00
2021-02-01 09:00:19,XBT,"Sold 0.01 BTC/ZAR @ 535,900",S042,5e2b3c6d,-0.00703454,478842.31,3368.44,3769.81,401.37,0.00
2021-02-01 09:00:19,XBT,"Sold 0.01 BTC/ZAR @ 535,900",S042,780fa87b,-0.00296546,471660.00,1398.69,1589.19,190.50,0.00
2021-02-01 09:07:16,XBT,"Sold 0.01 BTC/ZAR @ 541,000",S043,780fa87b,-0.01000000,471660.00,4716.60,5410.00,693.40,0.00
2021-02-01 10:30:54,XBT,"Sold 0.01 BTC/ZAR @ 539,000",S044,780fa87b,-0.00203454,471660.00,959.61,1096.62,137.01,0.00
2021-02-01 10:30:54,XBT,"Sold 0.01 BTC/ZAR @ 539,000",S044,06aa0fd4,-0.00796546,492822.00,3925.55,4293.38,367.83,0.00
2021-02-02 00:15:32,ETH,"Sold 0.20 ETH/ZAR @ 21,750",S045,92a9698c,-6.6E-7,19611.00,0.01,0.01,0.00,0.00
2021-02-02 00:15:32,ETH,"Sold 0.20 ETH/ZAR @ 21,750",S045,36d8ebc8,-0.07732200,20149.89,1558.03,1681.75,123.72,0.00
2021-02-02 00:15:32,ETH,"Sold 0.20 ETH/ZAR @ 21,750",S045,7635f641,-0.12267734,20149.99,2471.95,2668.23,196.29,0.00
2021-02-02 09:07:28,XBT,"Sold 0.004995 BTC/ZAR @ 543,523",S046,06aa0fd4,-0.00203454,492822.00,1002.67,1105.82,103.15,0.00
2021-02-02 09:07:28,XBT,"Sold 0.004995 BTC/ZAR @ 543,523",S046,65eed7d3,-0.00296046,490357.10,1451.68,1609.07,157.39,0.00
2021-02-02 09:08:40,LTC,"Sold 0.4004 LTC/ZAR @ 2,185",S047,de521565,-0.40040000,1956.00,783.18,874.87,91.69,0.00
2021-02-02 09:08:59,LTC,"Sold 0.4004 LTC/ZAR @ 2,185",S048,de521565,-0.02956543,1956.00,57.83,64.60,6.77,0.00
2021-02-02 09:08:59,LTC,"Sold 0.4004 LTC/ZAR @ 2,185",S048,ab12e7b9,-0.37083457,1997.99,740.92,810.27,69.35,0.00
2021-02-02 09:09:03,LTC,"Sold 0.5505 LTC/ZAR @ 2,185",S049,ab12e7b9,-0.24056543,1997.99,480.65,525.63,44.99,0.00
2021-02-02 09:09:03,LTC,"Sold 0.5505 LTC/ZAR @ 2,185",S049,f13fcf1b,-0.30993457,1998.00,619.25,677.21,57.96,0.00
2021-02-02 09:09:25,LTC,"Sold 1.0069 LTC/ZAR @ 2,185",S050,f13fcf1b,-1.00690000,1998.00,2011.79,2200.07,188.28,0.00
2021-02-02 09:09:29,LTC,"Sold 4.0715 LTC/ZAR @ 2,185",S051,f13fcf1b,-1.07176543,1998.00,2141.39,2341.81,200.42,0.00
2021-02-02 09:09:29,LTC,"Sold 4.0715 LTC/ZAR @ 2,185",S051,2541eb59,-2.99973457,1956.00,5867.48,6554.41,686.93,0.00
2021-02-02 09:16:23,ETH,"Sold 0.097614 ETH/ZAR @ 22,322",S052,7635f641,-6.6E-7,20149.99,0.01,0.01,0.00,0.00
2021-02-02 09:16:23,ETH,"Sold 0.097614 ETH/ZAR @ 22,322",S052,ae323796,-0.09761334,20100.00,1962.03,2178.92,216.89,0.00
2021-02-02 09:16:36,ETH,"Sold 0.079502 ETH/ZAR @ 22,322",S053,ae323796,-0.07950200,20100.00,1597.99,1774.64,176.65,0.00
2021-02-02 09:16:37,ETH,"Sold 0.022684 ETH/ZAR @ 22,322",S054,ae323796,-0.02268400,20100.00,455.95,506.35,50.40,0.00
2021-02-02 09:19:43,XBT,"Sold 0.009843 BTC/ZAR @ 549,997",S055,65eed7d3,-0.00451654,490357.10,2214.72,2484.08,269.37,0.00
2021-02-02 09:19:43,XBT,"Sold 0.009843 BTC/ZAR @ 549,997",S055,aa875f4c,-0.00252300,490356.72,1237.17,1387.64,150.47,0.00
2021-02-02 09:19:43,XBT,"Sold 0.009843 BTC/ZAR @ 549,997",S055,717c5c94,-0.00280346,532000.00,1491.44,1541.89,50.45,0.00
2021-02-02 09:28:10,XBT,"Sold 0.009991 BTC/ZAR @ 547,000",S056,717c5c94,-0.00219654,532000.00,1168.56,1201.51,32.95,0.00
2021-02-02 09:28:10,XBT,"Sold 0.009991 BTC/ZAR @ 547,000",S056,481cac38,-0.00500000,528000.00,2640.00,2735.00,95.00,0.00
2021-02-02 09:28:10,XBT,"Sold 0.009991 BTC/ZAR @ 547,000",S056,ce521649,-0.00279446,525100.00,1467.37,1528.57,61.20,0.00
2021-02-03 00:26:52,XBT,"Sold 0.00841 BTC/ZAR @ 554,900",S057,ce521649,-0.00220554,525100.00,1158.13,1223.85,65.72,0.00
2021-02-03 00:26:52,XBT,"Sold 0.00841 BTC/ZAR @ 554,900",S057,3b6695ab,-0.00620446,521000.00,3232.52,3442.85,210.32,0.00
2021-02-04 00:00:36,XBT,"Sold 0.015001 BTC/ZAR @ 577,000",S058,3b6695ab,-0.00379554,521000.00,1977.48,2190.02,212.55,0.00
2021-02-04 00:00:36,XBT,"Sold 0.015001 BTC/ZAR @ 577,000",S058,f30a85c1,-0.00500000,516000.00,2580.00,2885.00,305.00,0.00
2021-02-04 00:00:36,XBT,"Sold 0.015001 BTC/ZAR @ 577,000",S058,56d57b24,-0.00620546,511000.00,3170.99,3580.55,409.56,0.00
2021-02-04 06:20:04,XBT,"Sold 0.006118 BTC/ZAR @ 584,000",S059,56d57b24,-0.00379454,511000.00,1939.01,2216.01,277.00,0.00
2021-02-04 06:20:04,XBT,"Sold 0.006118 BTC/ZAR @ 584,000",S059,7c5617f5,-0.00232346,506000.00,1175.67,1356.90,181.23,0.00
2021-02-04 06:44:04,XBT,"Sold 0.00764 BTC/ZAR @ 589,000",S060,7c5617f5,-0.00764000,506000.00,3865.84,4499.96,634.12,0.00
2021-02-06 06:13:00,ETH,"Sold 0.10 ETH/ZAR @ 25,425",S061,ae323796,-0.00020066,20100.00,4.03,5.10,1.07,0.00
2021-02-06 06:13:00,ETH,"Sold 0.10 ETH/ZAR @ 25,425",S061,64b21861,-0.09979934,25650.00,2559.85,2537.40,-22.45,0.00
2021-02-06 06:19:23,ETH,"Sold 0.10 ETH/ZAR @ 25,501",S062,64b21861,-0.00020066,25650.00,5.15,5.12,-0.03,0.00
2021-02-06 06:19:23,ETH,"Sold 0.10 ETH/ZAR @ 25,501",S062,ef4eca27,-0.09979934,25300.00,2524.92,2544.98,20.06,0.00
2021-02-09 06:34:57,XBT,"Sold 0.006 BTC/ZAR @ 718,014",S063,7c5617f5,-0.00003654,506000.00,18.49,26.24,7.75,0.00
2021-02-09 06:34:57,XBT,"Sold 0.006 BTC/ZAR @ 718,014",S063,d0d10841,-0.00596346,720102.00,4294.30,4281.84,-12.46,0.00
2021-02-09 06:34:57,XBT,"Sold 0.0015 BTC/ZAR @ 718,019",S064,d0d10841,-0.00150000,720102.00,1080.15,1077.02,-3.13,0.00
2021-02-09 06:34:57,XBT,"Sold 0.002488 BTC/ZAR @ 718,003",S065,d0d10841,-0.00248800,720102.00,1791.61,1786.39,-5.22,0.00
2021-02-09 06:52:51,XBT,"Sold 0.009981 BTC/ZAR @ 729,915",S066,d0d10841,-0.00004854,720102.00,34.95,35.43,0.48,0.00
2021-02-09 06:52:51,XBT,"Sold 0.009981 BTC/ZAR @ 729,915",S066,d8253356,-0.00993246,729004.00,7240.80,7249.85,9.05,0.00
2021-02-09 08:17:07,XBT,"Sold 0.00429 BTC/ZAR @ 721,000",S067,d8253356,-0.00006754,729004.00,49.24,48.70,-0.54,0.00
2021-02-09 08:17:07,XBT,"Sold 0.00429 BTC/ZAR @ 721,000",S067,ffa6f8e7,-0.00422246,736394.00,3109.39,3044.39,-65.00,0.00
2021-02-09 08:17:08,XBT,"Sold 0.0005 BTC/ZAR @ 721,000",S068,ffa6f8e7,-0.00050000,736394.00,368.20,360.50,-7.70,0.00
2021-02-09 08:17:10,XBT,"Sold 0.000201 BTC/ZAR @ 721,000",S069,ffa6f8e7,-0.00020100,736394.00,148.02,144.92,-3.10,0.00
2021-02-09 08:25:16,XBT,"Sold 0.009995 BTC/ZAR @ 712,000",S070,ffa6f8e7,-0.00007654,736394.00,56.36,54.50,-1.87,0.00
2021-02-09 08:25:16,XBT,"Sold 0.009995 BTC/ZAR @ 712,000",S070,85df450c,-0.00991846,730000.00,7240.48,7061.94,-178.53,0.00
2021-02-20 04:03:31,XBT,"Sold 0.001193 BTC/ZAR @ 838,000",S071,85df450c,-0.00008154,730000.00,59.52,68.33,8.81,0.00
2021-02-20 04:03:31,XBT,"Sold 0.001193 BTC/ZAR @ 838,000",S071,240cd3d5,-0.00111146,722000.00,802.47,931.40,128.93,0.00

Others for FY,2021
Date,Currency,Description,Trans Ref,Lot Ref,Qty Other,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR)

Balances at end of FY,2021
Currency,Total Units,Total Value (ZAR),Lot Ref,Lot Qty,Lot Unit Cost (ZAR),Lot Total Value (ZAR)
BCH,0.01531969,100.00,,,,
BCH,,,385e07fc,0.01531969,6527.55,100.00
ETH,1.80412166,44204.39,,,,
ETH,,,ef4eca27,0.00020066,25300.00,5.08
ETH,,,cf7b915f,0.02099100,25449.95,534.22
ETH,,,9a99282c,0.04709800,25449.91,1198.64
ETH,,,286f6d1a,0.03191100,25449.84,812.13
ETH,,,068b3f2a,0.10000000,25501.00,2550.10
ETH,,,28bedb6b,0.10000000,25425.00,2542.50
ETH,,,41dc1e26,0.10000000,24950.00,2495.00
ETH,,,caa4c0f5,0.10000000,24601.00,2460.10
ETH,,,dfbf52e2,0.10000000,25715.00,2571.50
ETH,,,6d2fba2f,0.03266000,29239.74,954.97
ETH,,,13766b4a,0.03454200,28949.97,999.99
ETH,,,6bec0869,0.03489100,28659.83,999.97
ETH,,,45fb9711,0.03603400,27750.74,999.97
ETH,,,01bdd2de,0.03649600,27399.99,999.99
ETH,,,ad45188b,0.03724100,26851.86,999.99
ETH,,,08aee054,0.03800100,26314.83,999.99
ETH,,,7179c336,0.03841700,26029.88,999.99
ETH,,,1fcb23ee,0.10000000,24005.00,2400.50
ETH,,,99361d0a,0.10000000,23600.00,2360.00
ETH,,,308e3006,0.10000000,23200.00,2320.00
ETH,,,fcea8af6,0.04049400,24694.77,999.99
ETH,,,ec400593,0.04132000,24200.87,999.98
ETH,,,cf4300b7,0.04216300,23716.77,999.97
ETH,,,ca328fde,0.08285000,24139.89,1999.99
ETH,,,d90fe77b,0.04302500,23241.84,999.98
ETH,,,5ce31867,0.02172100,23008.61,499.77
ETH,,,3bf9d594,0.00000900,22222.22,0.20
ETH,,,89a9ec0b,0.04390300,22776.80,999.97
ETH,,,021e4f88,0.02207500,22649.60,499.99
ETH,,,fac0921d,0.04433600,22554.81,999.99
ETH,,,050f28a9,0.04524200,22102.91,999.98
ETH,,,328e4a2d,0.04587100,21799.83,999.98
ETH,,,51a6f82b,0.04683800,21349.97,999.99
ETH,,,805fd4c5,0.04780100,20919.86,999.99
ETH,,,5b0c51a4,0.04830900,20699.87,999.99
LTC,6.00111743,17996.10,,,,
LTC,,,2541eb59,0.00026543,1956.00,0.52
LTC,,,65152012,0.28490000,3509.97,999.99
LTC,,,8d3b42ab,0.14330000,3488.97,499.97
LTC,,,f856c0cc,0.20690000,3474.96,718.97
LTC,,,54c67bcb,0.08080000,3475.00,280.78
LTC,,,b813c4ce,0.29060000,3439.99,999.66
LTC,,,f712f2c7,0.29360000,3404.97,999.70
LTC,,,b551c2f9,0.29620000,3374.98,999.67
LTC,,,a340c47b,0.17990000,3279.99,590.07
LTC,,,c3a32c35,0.12500000,3278.96,409.87
LTC,,,118eb453,0.31100000,3214.98,999.86
