Sales for FY,2022
Date,Currency,Trans Ref,Lot Ref,Qty Sold,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR)
2021-08-04 16:12:49,ETH,S514,e7bd90b7,-0.02549040,44952.90,1145.87,1018.34,-127.53
2021-08-05 14:07:32,ETH,S515,e7bd90b7,-0.05000000,44952.90,2247.65,2047.50,-200.15
2021-08-05 19:15:42,XBT,S516,90e637ff,-0.00157980,741000.00,1170.63,963.68,-206.95
2021-08-05 19:15:42,XBT,S516,2449974b,-0.00242020,730999.03,1769.16,1476.32,-292.84
2021-08-05 19:16:51,ETH,S517,e7bd90b7,-0.00508660,44952.90,228.66,213.38,-15.27
2021-08-05 19:16:51,ETH,S517,7cbe614e,-0.01942300,44952.89,873.12,814.79,-58.33
2021-08-05 19:16:51,ETH,S517,fcbafc62,-0.02549040,43000.00,1096.09,1069.32,-26.76
2021-08-06 16:04:07,XBT,S518,2449974b,-0.00068280,730999.03,499.13,435.63,-63.50
2021-08-06 16:04:07,XBT,S518,7fdb3aab,-0.00089700,730992.20,655.70,572.29,-83.41
2021-08-06 16:04:07,XBT,S518,dca741a2,-0.00042020,721000.00,302.96,268.09,-34.88
2021-08-06 16:05:21,ETH,S519,fcbafc62,-0.00450960,43000.00,193.91,193.69,-0.23
2021-08-06 16:05:21,ETH,S519,50c75d9a,-0.04549040,43059.00,1958.77,1953.81,-4.96
2021-08-06 16:11:16,XRP,S520,31a57fbf,-123.77900000,13.20,1633.88,1386.32,-247.56
2021-08-06 16:11:16,XRP,S520,fac34e73,-76.22100000,13.90,1059.47,853.68,-205.80
2021-08-06 19:17:33,ETH,S521,50c75d9a,-0.00450960,43059.00,194.18,198.20,4.02
2021-08-06 19:17:33,ETH,S521,532a3306,-0.03000000,41710.00,1251.30,1318.50,67.20
2021-08-06 19:17:33,ETH,S521,71493e16,-0.01549040,41100.00,636.66,680.80,44.15
2021-08-07 03:47:45,XBT,S522,dca741a2,-0.00044800,721000.00,323.01,290.30,-32.71
2021-08-07 03:47:45,XBT,S523,dca741a2,-0.00355200,721000.00,2560.99,2301.69,-259.30
2021-08-07 04:09:18,XRP,S524,fac34e73,-123.77900000,13.90,1720.53,1409.84,-310.69
2021-08-07 04:09:18,XRP,S524,4b437405,-23.00000000,14.30,328.90,261.97,-66.93
2021-08-07 04:09:18,XRP,S524,26f73840,-33.22100000,14.30,475.06,378.39,-96.67
2021-08-07 04:10:41,XRP,S525,26f73840,-14.77900000,14.30,211.34,168.33,-43.01
2021-08-07 04:10:41,XRP,S525,e59fc95f,-5.22100000,14.30,74.66,59.47,-15.19
2021-08-07 09:06:50,ETH,S526,71493e16,-0.01450960,41100.00,596.34,652.21,55.86
2021-08-07 09:06:50,ETH,S526,0734f74f,-0.03549040,42998.00,1526.02,1595.29,69.28
2021-08-07 09:28:59,XRP,S527,e59fc95f,-4.00000000,14.30,57.20,46.48,-10.72
2021-08-07 09:28:59,XRP,S528,e59fc95f,-4.00000000,14.30,57.20,46.48,-10.72
2021-08-07 09:28:59,XRP,S529,e59fc95f,-11.00000000,14.30,157.30,127.82,-29.48
2021-08-07 09:29:00,XRP,S530,e59fc95f,-79.77900000,14.30,1140.84,927.03,-213.81
2021-08-07 09:29:00,XRP,S530,70f81b8a,-48.00000000,14.30,686.40,557.76,-128.64
2021-08-07 09:29:00,XRP,S530,6fcc54cc,-3.22100000,14.30,46.06,37.43,-8.63
2021-08-07 09:31:27,XRP,S531,6fcc54cc,-19.77900000,14.30,282.84,234.38,-48.46
2021-08-07 09:31:27,XRP,S531,1aaf3ef7,-3.22100000,14.30,46.06,38.17,-7.89
2021-08-07 09:31:34,XRP,S532,1aaf3ef7,-49.77900000,14.30,711.84,589.88,-121.96
2021-08-07 09:31:34,XRP,S532,8acc3d71,-1.00000000,14.30,14.30,11.85,-2.45
2021-08-07 09:31:34,XRP,S532,4885624f,-66.22100000,13.61,901.27,784.72,-116.55
2021-08-07 09:31:51,XRP,S533,4885624f,-42.77900000,13.61,582.22,506.93,-75.29
2021-08-07 09:31:51,XRP,S533,a070d246,-17.22100000,13.61,234.38,204.07,-30.31
2021-08-07 10:06:42,ETH,S534,0734f74f,-0.05000000,42998.00,2149.90,2297.50,147.60
2021-08-07 12:14:53,XBT,S535,dca741a2,-0.00057980,721000.00,418.04,386.73,-31.31
2021-08-07 12:14:53,XBT,S535,30d05177,-0.00300000,683000.00,2049.00,2001.00,-48.00
2021-08-07 12:14:53,XBT,S535,9ec0051d,-0.00042020,663000.00,278.59,280.27,1.68
2021-08-07 12:25:33,ETH,S536,0734f74f,-0.01450960,42998.00,623.88,686.30,62.42
2021-08-07 12:25:33,ETH,S536,d71854bf,-0.03549040,40500.00,1437.36,1678.70,241.33
2021-08-07 15:29:23,XRP,S537,a070d246,-6.77900000,13.61,92.26,82.03,-10.24
2021-08-07 15:29:23,XRP,S537,3835103f,-69.00000000,13.61,939.09,834.90,-104.19
2021-08-07 15:29:23,XRP,S537,06cad132,-124.22100000,12.70,1577.61,1503.07,-74.53
2021-08-09 18:41:43,XBT,S538,9ec0051d,-0.00157980,663000.00,1047.41,1085.32,37.92
2021-08-09 18:41:43,XBT,S538,414ff0c3,-0.00142020,623470.00,885.45,975.68,90.23
2021-08-10 13:35:04,ETH,S539,d71854bf,-0.00450960,40500.00,182.64,219.71,37.07
2021-08-10 13:35:04,ETH,S539,15d43c34,-0.01580000,43456.96,686.62,769.78,83.16
2021-08-10 13:35:04,ETH,S539,12adba65,-0.00048200,43443.98,20.94,23.48,2.54
2021-08-10 13:35:04,ETH,S539,2e7e6f03,-0.02920840,43456.91,1269.31,1423.03,153.73
2021-08-11 00:21:13,XRP,S540,06cad132,-200.00000000,12.70,2540.00,2596.00,56.00
2021-08-11 00:45:59,XRP,S541,06cad132,-175.77900000,12.70,2232.39,2311.49,79.10
2021-08-11 00:45:59,XRP,S541,a15dad5b,-24.22100000,11.60,280.96,318.51,37.54
2021-08-13 23:43:43,XRP,S542,a15dad5b,-1.00000000,11.60,11.60,16.20,4.60
2021-08-13 23:43:47,XRP,S543,a15dad5b,-107.00000000,11.60,1241.20,1733.40,492.20
2021-08-13 23:43:55,XRP,S544,a15dad5b,-92.00000000,11.60,1067.20,1490.40,423.20
2021-08-14 07:54:10,XRP,S545,a15dad5b,-25.77900000,11.60,299.04,454.74,155.71
2021-08-14 07:54:10,XRP,S545,631e9537,-74.22100000,13.95,1035.38,1309.26,273.88
2021-08-14 14:58:10,XRP,S546,631e9537,-125.77900000,13.95,1754.62,2320.62,566.01
2021-08-14 14:58:10,XRP,S546,f9eb9c5e,-2.00000000,12.95,25.90,36.90,11.00
2021-08-14 14:58:10,XRP,S546,04884a7e,-72.22100000,12.95,935.26,1332.48,397.22
2021-08-14 23:21:02,XRP,S547,04884a7e,-125.77900000,12.95,1628.84,2446.40,817.56
2021-08-14 23:21:02,XRP,S547,f6dae055,-74.22100000,11.95,886.94,1443.60,556.66
2021-08-19 21:52:28,XRP,S548,f6dae055,-116.77900000,11.95,1395.51,2194.28,798.77
2021-08-19 21:52:28,XRP,S548,aa7d211c,-83.22100000,11.75,977.85,1563.72,585.88
2021-08-20 02:43:28,ETH,S549,2e7e6f03,-0.04766960,43456.91,2071.57,2392.06,320.49
2021-08-20 02:43:28,ETH,S549,09efc04f,-0.00233040,43456.22,101.27,116.94,15.67
2021-08-20 16:00:29,XRP,S550,aa7d211c,-116.77900000,11.75,1372.15,2333.24,961.09
2021-08-20 16:00:29,XRP,S550,c69792e8,-31.22100000,11.65,363.72,623.80,260.07
2021-08-20 16:00:31,XRP,S551,c69792e8,-2.00000000,11.65,23.30,39.96,16.66
2021-09-02 10:22:58,XRP,S552,c69792e8,-166.77900000,11.65,1942.98,3127.11,1184.13
2021-09-02 10:22:58,XRP,S552,9d948e23,-33.22100000,11.53,383.04,622.89,239.86
2021-09-03 15:16:03,XRP,S553,9d948e23,-66.77900000,11.53,769.96,1289.50,519.54
2021-09-03 15:16:03,XRP,S553,aff4e26a,-100.00000000,11.35,1135.00,1931.00,796.00
2021-09-03 15:16:03,XRP,S553,6ec24346,-100.00000000,11.01,1101.00,1931.00,830.00
2021-09-03 15:16:03,XRP,S553,8c4e2b8a,-33.22100000,10.81,359.12,641.50,282.38
2021-09-06 09:51:25,XRP,S554,8c4e2b8a,-11.77900000,10.81,127.33,235.34,108.01
2021-09-06 09:51:25,XRP,S554,8f2db417,-50.00000000,9.18,459.00,999.00,540.00
2021-09-06 09:51:25,XRP,S554,2ea97107,-50.00000000,9.01,450.50,999.00,548.50
2021-09-06 09:51:25,XRP,S554,1345c913,-88.22100000,8.90,785.17,1762.66,977.49
2021-09-06 17:10:16,XRP,S555,1345c913,-111.77900000,8.90,994.83,2285.88,1291.05
2021-09-06 17:10:16,XRP,S555,f2c392cc,-88.22100000,8.81,777.23,1804.12,1026.89
2021-09-08 08:12:46,XRP,S556,f2c392cc,-0.10000000,8.81,0.88,1.59,0.71
2021-09-08 08:22:12,XRP,S557,f2c392cc,-0.10000000,8.81,0.88,1.54,0.66
2021-09-08 08:25:03,XRP,S558,f2c392cc,-0.10000000,8.81,0.88,1.53,0.65
2021-09-20 04:01:57,XRP,S559,f2c392cc,-0.03700000,8.81,0.33,0.55,0.22
2021-09-20 11:30:25,XRP,S560,f2c392cc,-0.10000000,8.81,0.88,1.40,0.52
2021-09-20 11:36:23,ETH,S561,09efc04f,-0.00005000,43456.22,2.17,2.35,0.18
2021-10-01 10:21:44,XRP,S562,f2c392cc,-11.34200000,8.81,99.92,170.02,70.09
2021-10-01 10:21:44,XRP,S562,604e92b4,-159.00000000,8.80,1399.20,2383.41,984.21
2021-10-01 10:21:44,XRP,S562,8428bc1d,-129.65800000,8.80,1140.99,1943.57,802.58
2021-10-01 11:14:33,XRP,S563,8428bc1d,-32.34200000,8.80,284.61,502.59,217.99
2021-10-01 11:14:33,XRP,S563,03318930,-6.65800000,8.80,58.59,103.47,44.87
2021-10-01 11:14:33,XRP,S564,03318930,-154.34200000,8.80,1358.21,2398.47,1040.27
2021-10-01 11:14:33,XRP,S564,0599ef00,-18.00000000,8.80,158.40,279.72,121.32
2021-10-01 11:14:33,XRP,S564,7a1c8a75,-88.65800000,8.70,771.32,1377.75,606.42
2021-10-01 11:14:33,XRP,S565,7a1c8a75,-0.03900000,8.70,0.34,0.60,0.26
2021-10-01 11:14:33,XRP,S566,7a1c8a75,-0.26100000,8.70,2.27,4.05,1.78
2021-10-05 10:15:23,ETH,S567,09efc04f,-0.00174260,43456.22,75.73,92.18,16.46
2021-10-05 10:15:23,ETH,S567,0dbdbd9d,-0.00271700,43456.02,118.07,143.73,25.66
2021-10-05 10:15:23,ETH,S567,34804e87,-0.04554040,42000.00,1912.70,2409.09,496.39
2021-10-05 13:56:20,XRP,S568,7a1c8a75,-7.04200000,8.70,61.27,116.12,54.86
2021-10-05 13:56:20,XRP,S568,6aa057a2,-56.00000000,8.70,487.20,923.44,436.24
2021-10-05 13:56:20,XRP,S568,f4dbbd05,-56.00000000,8.70,487.20,923.44,436.24
2021-10-05 13:56:20,XRP,S568,85be36c4,-80.95800000,8.70,704.33,1335.00,630.66
2021-10-08 15:07:45,ETH,S569,34804e87,-0.00255500,42000.00,107.31,141.64,34.33
2021-10-08 15:07:45,ETH,S570,34804e87,-0.00000255,42000.00,0.11,0.14,0.03
2021-10-08 15:07:46,ETH,S571,34804e87,-0.00190205,42000.00,79.89,105.45,25.56
2021-10-08 15:07:46,ETH,S571,731c33aa,-0.01396795,40100.00,560.11,774.38,214.27
2021-10-08 15:07:54,ETH,S572,731c33aa,-0.01603205,40100.00,642.89,888.81,245.93
2021-10-08 15:07:54,ETH,S572,28d0f3eb,-0.01554295,39200.00,609.28,861.70,252.41
2021-10-09 11:06:13,XRP,S573,85be36c4,-26.04200000,8.70,226.57,442.19,215.63
2021-10-09 11:06:13,XRP,S573,7e23f2c6,-34.00000000,9.00,306.00,577.32,271.32
2021-10-09 11:06:13,XRP,S573,ce0ba7bf,-139.95800000,9.00,1259.62,2376.49,1116.86
2021-10-10 06:28:49,XRP,S574,ce0ba7bf,-121.04200000,9.00,1089.38,2227.17,1137.79
2021-10-10 06:28:49,XRP,S574,700a0145,-178.95800000,9.00,1610.62,3292.83,1682.21
2021-10-14 13:41:26,ETH,S575,28d0f3eb,-0.01445705,39200.00,566.72,825.54,258.82
2021-10-14 13:41:26,ETH,S575,1a3c54d2,-0.03554295,35574.98,1264.44,2029.61,765.17
2021-10-16 12:17:03,XRP,S576,700a0145,-82.04200000,9.00,738.38,1453.78,715.41
2021-10-16 12:17:03,XRP,S576,565eda3f,-64.00000000,9.00,576.00,1134.08,558.08
2021-10-16 12:17:03,XRP,S576,6bd61d16,-185.00000000,8.70,1609.50,3278.20,1668.70
2021-10-16 12:17:03,XRP,S576,85dc2559,-68.95800000,8.75,603.38,1221.94,618.55
2021-10-31 05:23:00,XRP,S577,85dc2559,-14.00000000,8.75,122.50,244.02,121.52
2021-10-31 05:23:00,XRP,S578,85dc2559,-188.04200000,8.75,1645.37,3277.57,1632.20
2021-10-31 05:23:00,XRP,S578,801cb3d1,-115.95800000,8.75,1014.63,2021.15,1006.52
2021-10-31 05:23:00,XRP,S579,801cb3d1,-14.00000000,8.75,122.50,244.02,121.52
2021-10-31 05:23:01,XRP,S580,801cb3d1,-22.00000000,8.75,192.50,383.46,190.96
2021-10-31 05:23:01,XRP,S581,801cb3d1,-43.04200000,8.75,376.62,750.22,373.60
2021-10-31 05:23:01,XRP,S581,85104b5a,-95.00000000,8.55,812.25,1655.85,843.60
2021-10-31 05:23:01,XRP,S581,7490c268,-7.95800000,8.55,68.04,138.71,70.67
2021-11-02 10:12:59,ETH,S582,1a3c54d2,-0.05000000,35574.98,1778.75,3414.90,1636.15
2021-11-02 10:12:59,ETH,S583,1a3c54d2,-0.00005000,35574.98,1.78,3.41,1.63
2021-11-02 23:17:58,ETH,S584,1a3c54d2,-0.00258000,35574.98,91.78,180.96,89.18
2021-11-02 23:18:05,ETH,S585,1a3c54d2,-0.00199500,35574.98,70.97,139.93,68.96
2021-11-02 23:20:13,ETH,S586,1a3c54d2,-0.03615005,35574.98,1286.04,2535.67,1249.63
2021-11-02 23:20:13,ETH,S586,a00a3aff,-0.00927495,33499.95,310.71,650.57,339.86
2021-11-03 04:04:46,XRP,S587,7490c268,-192.00000000,8.55,1641.60,3446.40,1804.80
2021-11-03 04:04:47,XRP,S588,7490c268,-108.00000000,8.55,923.40,1938.60,1015.20
2021-11-03 04:34:27,XRP,S589,7490c268,-97.04200000,8.55,829.71,1793.34,963.63
2021-11-03 04:34:27,XRP,S589,cd9d7174,-41.00000000,8.54,350.14,757.68,407.54
2021-11-03 04:34:27,XRP,S589,db4f00e8,-161.95800000,8.54,1383.12,2992.98,1609.86
2021-11-03 05:02:34,XRP,S590,db4f00e8,-95.04200000,8.54,811.66,1808.65,996.99
2021-11-03 05:02:34,XRP,S590,de5ff915,-188.00000000,8.54,1605.52,3577.64,1972.12
2021-11-03 05:02:34,XRP,S590,5f2b294b,-16.95800000,9.52,161.44,322.71,161.27
2021-11-04 01:45:23,XRP,S591,5f2b294b,-183.04200000,9.52,1742.56,3505.25,1762.69
2021-11-04 01:45:23,XRP,S591,3395c521,-30.00000000,9.42,282.60,574.50,291.90
2021-11-04 01:45:23,XRP,S591,91c6d166,-80.00000000,9.42,753.60,1532.00,778.40
2021-11-04 01:45:23,XRP,S591,672050f0,-6.95800000,9.42,65.54,133.25,67.70
2021-11-07 17:31:04,XRP,S592,672050f0,-29.04200000,9.42,273.58,548.60,275.03
2021-11-07 17:31:04,XRP,S592,2af686a9,-4.00000000,9.42,37.68,75.56,37.88
2021-11-07 17:31:04,XRP,S592,4035857c,-150.00000000,9.32,1398.00,2833.50,1435.50
2021-11-07 17:31:04,XRP,S592,479efa61,-40.00000000,10.36,414.40,755.60,341.20
2021-11-07 17:31:04,XRP,S592,a1919385,-76.95800000,10.36,797.28,1453.74,656.45
2021-11-08 00:29:18,XRP,S593,a1919385,-33.04200000,10.36,342.32,637.05,294.73
2021-11-08 00:29:18,XRP,S593,62d2ab57,-200.00000000,10.27,2054.00,3856.00,1802.00
2021-11-08 00:29:18,XRP,S593,6f81347d,-150.00000000,10.18,1527.00,2892.00,1365.00
2021-11-08 00:29:18,XRP,S593,725c6fe3,-16.95800000,16.60,281.50,326.95,45.45
2021-11-09 13:10:57,ETH,S594,a00a3aff,-0.00823000,33499.95,275.70,606.13,330.43
2021-11-09 13:11:04,ETH,S595,a00a3aff,-0.01382500,33499.95,463.14,1018.21,555.07
2021-11-09 13:11:07,ETH,S596,a00a3aff,-0.00745400,33499.95,249.71,548.98,299.27
2021-11-09 13:11:47,ETH,S597,a00a3aff,-0.00676100,33499.95,226.49,497.94,271.45
2021-11-09 13:12:00,ETH,S598,a00a3aff,-0.01357700,33499.95,454.83,999.94,545.11
2021-11-09 13:14:02,ETH,S599,a00a3aff,-0.00015300,33499.95,5.13,11.26,6.13
2021-11-10 12:37:49,XRP,S600,725c6fe3,-183.04200000,16.60,3038.50,3587.62,549.13
2021-11-10 12:37:49,XRP,S600,6f22d9cc,-28.95800000,18.02,521.82,567.58,45.75
2021-11-10 12:37:49,XRP,S601,6f22d9cc,-47.00000000,18.02,846.94,921.20,74.26
2021-11-10 12:37:51,XRP,S602,6f22d9cc,-11.00000000,18.02,198.22,215.60,17.38
2021-11-10 12:37:51,XRP,S603,6f22d9cc,-5.00000000,18.02,90.10,98.00,7.90
2021-11-10 12:37:52,XRP,S604,6f22d9cc,-25.00000000,18.02,450.50,490.00,39.50
2021-11-10 13:25:50,XRP,S605,6f22d9cc,-83.04200000,18.02,1496.42,1675.79,179.37
2021-11-10 13:25:50,XRP,S605,88178fc5,-200.00000000,16.91,3382.00,4036.00,654.00
2021-11-10 13:25:50,XRP,S605,e31bea6f,-16.95800000,16.60,281.50,342.21,60.71
2021-11-25 12:51:22,ETH,S606,a00a3aff,-0.05000000,33499.95,1675.00,3600.00,1925.00
2021-12-21 19:38:16,XRP,S607,e31bea6f,-15.00000000,16.60,249.00,222.75,-26.25
2021-12-21 19:38:16,XRP,S608,e31bea6f,-6.00000000,16.60,99.60,89.10,-10.50
2021-12-21 19:38:16,XRP,S609,e31bea6f,-0.01500000,16.60,0.25,0.22,-0.03
2021-12-21 19:38:17,XRP,S610,e31bea6f,-0.00600000,16.60,0.10,0.08,-0.02
2021-12-21 19:38:27,XRP,S611,e31bea6f,-7.00000000,16.60,116.20,103.95,-12.25
2021-12-21 19:48:20,XRP,S612,e31bea6f,-67.00000000,16.60,1112.20,990.26,-121.94
2021-12-21 19:48:20,XRP,S613,e31bea6f,-53.00000000,16.60,879.80,783.34,-96.46
2021-12-21 19:48:21,XRP,S614,e31bea6f,-6.00000000,16.60,99.60,88.68,-10.92
2021-12-21 19:48:23,XRP,S615,e31bea6f,-29.02100000,16.60,481.75,428.93,-52.82
2021-12-21 19:48:23,XRP,S615,2783cf23,-38.97900000,16.35,637.31,576.11,-61.20
2021-12-21 19:50:23,XRP,S616,2783cf23,-161.02100000,16.35,2632.69,2376.67,-256.02
2021-12-21 19:50:23,XRP,S616,22d34b22,-300.00000000,17.38,5214.00,4428.00,-786.00
2021-12-21 19:50:23,XRP,S616,a85e2448,-300.00000000,16.87,5061.00,4428.00,-633.00
2021-12-21 19:50:23,XRP,S616,e0808193,-49.97900000,16.36,817.66,737.69,-79.97
2021-12-21 19:50:23,XRP,S617,e0808193,-250.02100000,16.36,4090.34,3690.31,-400.03
2021-12-21 19:50:23,XRP,S617,6f02d4a0,-100.00000000,15.96,1596.00,1476.00,-120.00
2021-12-21 19:50:23,XRP,S617,a83a65f8,-100.00000000,15.81,1581.00,1476.00,-105.00
2021-12-21 19:50:23,XRP,S617,cb22c45f,-100.00000000,15.61,1561.00,1476.00,-85.00
2021-12-21 19:50:23,XRP,S617,c59fc2e8,-100.00000000,15.51,1551.00,1476.00,-75.00
2021-12-21 19:50:23,XRP,S617,a401f4d8,-100.00000000,15.41,1541.00,1476.00,-65.00
2021-12-21 19:50:23,XRP,S617,f082aead,-100.00000000,15.31,1531.00,1476.00,-55.00
2021-12-21 19:50:23,XRP,S617,8dec53b3,-61.97900000,15.20,942.08,914.81,-27.27
2021-12-21 19:50:23,XRP,S618,8dec53b3,-38.02100000,15.20,577.92,561.19,-16.73
2021-12-21 19:50:23,XRP,S618,5b27b6bf,-96.97900000,15.11,1465.35,1431.41,-33.94
2021-12-21 19:50:23,XRP,S619,5b27b6bf,-0.81100000,15.11,12.25,11.97,-0.28
2021-12-21 19:50:23,XRP,S620,5b27b6bf,-2.21000000,15.11,33.39,32.62,-0.77
2021-12-21 19:50:23,XRP,S620,a51e6781,-10.79000000,15.11,163.04,159.26,-3.78
2021-12-21 19:50:23,XRP,S621,a51e6781,-0.91200000,15.11,13.78,13.46,-0.32
2021-12-21 19:50:23,XRP,S622,a51e6781,-0.13500000,15.11,2.04,1.99,-0.05
2021-12-21 19:50:23,XRP,S623,a51e6781,-0.01300000,15.11,0.20,0.19,-0.01
2021-12-21 19:50:23,XRP,S624,a51e6781,-25.15000000,15.11,380.02,370.96,-9.05
2021-12-21 19:50:23,XRP,S624,d47bea57,-28.00000000,15.11,423.08,413.00,-10.08
2021-12-21 19:50:23,XRP,S624,e735fbf3,-15.00000000,15.11,226.65,221.25,-5.40
2021-12-21 19:50:23,XRP,S624,f59c00b2,-41.00000000,15.11,619.51,604.75,-14.76
2021-12-21 19:50:23,XRP,S624,414be1ff,-67.85000000,15.11,1025.21,1000.79,-24.43
2021-12-21 19:50:23,XRP,S625,414be1ff,-5.00000000,15.11,75.55,73.75,-1.80
2021-12-21 19:50:23,XRP,S626,414be1ff,-6.15000000,15.11,92.93,90.71,-2.21
2021-12-21 19:50:23,XRP,S626,8f30d79a,-100.00000000,15.01,1501.00,1475.00,-26.00
2021-12-21 19:50:23,XRP,S626,ede6fa46,-100.00000000,14.91,1491.00,1475.00,-16.00
2021-12-21 19:50:23,XRP,S626,8ee5e7dd,-100.00000000,14.91,1491.00,1475.00,-16.00
2021-12-21 19:50:23,XRP,S626,a1845979,-100.00000000,14.81,1481.00,1475.00,-6.00
2021-12-21 19:50:23,XRP,S626,559b93a9,-100.00000000,14.71,1471.00,1475.00,4.00
2021-12-21 19:50:23,XRP,S626,6c06c293,-100.00000000,14.61,1461.00,1475.00,14.00
2021-12-21 19:50:23,XRP,S626,9732d07b,-100.00000000,14.51,1451.00,1475.00,24.00
2021-12-21 19:50:23,XRP,S626,a28cff67,-13.00000000,14.13,183.69,191.75,8.06
2021-12-21 19:50:23,XRP,S626,2a99cac3,-187.00000000,14.13,2642.31,2758.25,115.94
2021-12-21 19:50:23,XRP,S626,a0825c9e,-100.00000000,14.04,1404.00,1475.00,71.00
2021-12-21 19:50:23,XRP,S626,cdcd75d3,-80.00000000,14.28,1142.40,1180.00,37.60
2021-12-21 19:50:23,XRP,S626,9ce4cf4d,-100.00000000,14.01,1401.00,1475.00,74.00
2021-12-21 19:50:23,XRP,S626,0a94a360,-100.00000000,13.84,1384.00,1475.00,91.00
2021-12-21 19:50:23,XRP,S626,0070cdf9,-100.00000000,13.71,1371.00,1475.00,104.00
2021-12-21 19:50:23,XRP,S626,f375a63d,-100.00000000,13.61,1361.00,1475.00,114.00
2021-12-21 19:50:23,XRP,S626,dc3d2cd5,-100.00000000,13.51,1351.00,1475.00,124.00
2021-12-21 19:50:23,XRP,S626,6087bd31,-100.00000000,13.41,1341.00,1475.00,134.00
2021-12-21 19:50:23,XRP,S626,7e0283e4,-100.00000000,13.31,1331.00,1475.00,144.00
2021-12-21 19:50:23,XRP,S626,2c05902a,-100.00000000,13.21,1321.00,1475.00,154.00
2021-12-21 19:50:23,XRP,S626,e9ce5e3e,-87.00000000,16.92,1472.04,1283.25,-188.79
2021-12-21 19:50:23,XRP,S626,38e18024,-104.00000000,16.92,1759.68,1534.00,-225.68
2021-12-21 19:50:23,XRP,S626,84924277,-109.00000000,16.92,1844.28,1607.75,-236.53
2021-12-21 19:50:23,XRP,S626,e5e43ea3,-300.00000000,16.41,4923.00,4425.00,-498.00
2021-12-21 19:50:23,XRP,S626,79df11c1,-238.85000000,15.85,3785.77,3523.04,-262.74
2021-12-21 19:50:23,XRP,S627,79df11c1,-0.00500000,15.85,0.08,0.07,-0.01
2021-12-21 19:50:24,XRP,S628,79df11c1,-2.72500000,15.85,43.19,40.23,-2.96
2022-02-07 22:38:43,XRP,S629,79df11c1,-158.42000000,15.85,2510.96,2081.64,-429.32
2022-02-07 22:38:43,XRP,S629,cd4eea6e,-50.00000000,18.07,903.50,657.00,-246.50
2022-02-07 22:38:43,XRP,S629,4cfa5ff0,-146.00000000,18.07,2638.22,1918.44,-719.78
2022-02-07 22:38:43,XRP,S629,9da279ca,-67.00000000,18.07,1210.69,880.38,-330.31
2022-02-07 22:38:43,XRP,S629,615e9d0b,-37.00000000,18.07,668.59,486.18,-182.41
2022-02-07 22:38:43,XRP,S629,48a16e1d,-400.00000000,18.19,7276.00,5256.00,-2020.00
2022-02-07 22:38:43,XRP,S629,2f677cb6,-300.00000000,17.55,5265.00,3942.00,-1323.00
2022-02-07 22:38:43,XRP,S629,6c7a0f09,-400.00000000,18.28,7312.00,5256.00,-2056.00
2022-02-07 22:38:43,XRP,S629,084ae721,-400.00000000,17.94,7176.00,5256.00,-1920.00
2022-02-07 22:38:43,XRP,S629,39a8de66,-300.00000000,17.05,5115.00,3942.00,-1173.00
2022-02-07 22:38:43,XRP,S629,e7316ee6,-241.58000000,16.03,3872.53,3174.36,-698.17
2022-02-07 22:38:43,XRP,S630,e7316ee6,-2.50000000,16.03,40.08,32.84,-7.24
2022-02-08 05:52:22,XRP,S631,e7316ee6,-37.92000000,16.03,607.86,540.36,-67.50
2022-02-08 05:52:22,XRP,S631,6daa8fba,-5.00000000,16.03,80.15,71.25,-8.90
2022-02-08 05:52:22,XRP,S631,8ad18302,-97.08000000,16.03,1556.19,1383.39,-172.80
2022-02-08 05:52:22,XRP,S632,8ad18302,-215.92000000,16.03,3461.20,3076.86,-384.34
2022-02-08 05:52:22,XRP,S632,31afee44,-169.08000000,15.41,2605.52,2409.39,-196.13
2022-02-08 05:52:22,XRP,S633,31afee44,-0.14000000,15.41,2.16,1.99,-0.17
2022-02-08 05:52:22,XRP,S634,31afee44,-0.38500000,15.41,5.93,5.49,-0.44
2022-02-08 05:52:22,XRP,S635,31afee44,-225.00000000,15.41,3467.25,3206.25,-261.00
2022-02-08 05:52:22,XRP,S636,31afee44,-0.22500000,15.41,3.47,3.20,-0.27

Balances at end of FY,2022
Currency,Balance Units,Balance Value (ZAR),Remaining Lots
BCH,1.15497969,16633.74,385e07fc:0.01497969:6527.55; 4ce655d0:0.20000000:15116.14; 219e7348:0.05000000:16177.76; 79b0988e:0.09000000:16177.76; 637c920c:0.05000000:16177.76; 9384809e:0.01000000:16177.76; 303d5014:0.20000000:15655.74; 11345ce7:0.49000000:13297.66; b6e23115:0.01000000:13297.66; 5f22e3be:0.04000000:12430.00
